method,display_name,threshold,stored_min_score,class_sensitive_map50,class_sensitive_recall50,class_sensitive_precision50,localization_map50,localization_recall50,localization_precision50,run_dir
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.1,0.0170491945297812,0.26359429472026286,0.46824973319103524,0.23328459391200318,0.3990783202991022,0.5130736392742796,0.2556161105941779,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.12,0.0170491945297812,0.26345005707285424,0.46691568836712916,0.2650310464940179,0.39871717487584285,0.5117395944503735,0.29047402695744357,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.15,0.0170491945297812,0.2624015921177699,0.4629135538954109,0.3044393753290051,0.3972085125147432,0.5069370330843116,0.3333918231268644,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.2,0.0170491945297812,0.2609409635664027,0.45757737459978653,0.3574406002501042,0.39516136049820816,0.5013340448239061,0.39162150896206754,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.3,0.0170491945297812,0.25866959192986083,0.4434364994663821,0.4432,0.38793927371884174,0.4850586979722519,0.4848,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),0.5,0.0170491945297812,0.22092271859465246,0.35378868729989327,0.6071428571428571,0.3297047681751419,0.3839381003201708,0.6588827838827839,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_203343_berrymtl_centerdet_decoupled_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.0,0.0164487171957337,0.2627867447085836,0.4637139807897545,0.11861861861861862,0.38295085292412645,0.5072038420490929,0.12974337974337974,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.03,0.0164487171957337,0.2627867447085836,0.4637139807897545,0.1205437647385213,0.38295085292412645,0.5072038420490929,0.13184907754196143,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.05,0.0164487171957337,0.26274225702377263,0.4634471718249733,0.1307883442511859,0.38291377932994114,0.5069370330843116,0.1430615164520744,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.08,0.0164487171957337,0.26257454321741197,0.4607790821771611,0.20062732342007436,0.3822627062530114,0.5034685165421559,0.21921468401486988,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.1,0.0164487171957337,0.26239592346094537,0.4578441835645678,0.24043715846994534,0.38154944237782323,0.5005336179295624,0.26285554154406615,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.12,0.0164487171957337,0.2623000398128308,0.4565101387406617,0.27650290885585005,0.38110119232471784,0.4989327641408751,0.3021978021978022,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.15,0.0164487171957337,0.2616316655371663,0.45197438633938103,0.31758530183727035,0.37962144939179565,0.49439701173959444,0.34739407574053244,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.2,0.0164487171957337,0.26077209761332604,0.4442369263607257,0.3783231083844581,0.3763278084387892,0.4858591248665955,0.41376959781867756,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.3,0.0164487171957337,0.25221097637911993,0.4194236926360726,0.4705178090392098,0.3635423491412956,0.4586446104589114,0.5145166117928763,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_tiletrain,BerryMTL-AgnosticCenter+ROI TileTrain (ours),0.5,0.0164487171957337,0.2003953605755663,0.30176093916755603,0.6610169491525424,0.28130582727168796,0.3271077908217716,0.7165400350672122,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_201336_berrymtl_centerdet_tiletrain_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.0,0.0276935539230578,0.2577111440474294,0.4394343649946638,0.08268072289156626,0.35756250532821876,0.4810565635005336,0.09051204819277109,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.03,0.0276935539230578,0.2577111440474294,0.4394343649946638,0.08269317668323543,0.35756250532821876,0.4810565635005336,0.09052568157855098,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.05,0.0276935539230578,0.2577111440474294,0.4394343649946638,0.08473965836591892,0.35756250532821876,0.4810565635005336,0.09276600123482198,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.08,0.0276935539230578,0.2576722195436086,0.4389007470651014,0.0962889253102318,0.35750822880461347,0.4805229455709712,0.10542027628190119,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.1,0.0276935539230578,0.2576722195436086,0.4389007470651014,0.11058823529411765,0.3574779634556451,0.48025613660619,0.12100840336134454,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.12,0.0276935539230578,0.25757826359929087,0.4375667022411953,0.16224772457459438,0.35714739583886523,0.4781216648879402,0.1772853185595568,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.15,0.0276935539230578,0.2571771398473844,0.43276414087513343,0.27970339713743747,0.3557717153703081,0.47251867662753466,0.3053974823245387,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.2,0.0276935539230578,0.25321512236750865,0.4151547491995731,0.4072232399895315,0.34877265839923133,0.45437566702241194,0.44569484428160167,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.3,0.0276935539230578,0.23926601291216615,0.37566702241195304,0.5495706479313037,0.32349091449554307,0.4071504802561366,0.5956284153005464,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0.5,0.0276935539230578,0.11837634005541431,0.163820704375667,0.7742749054224464,0.15680420253317945,0.17609391675560299,0.832282471626734,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_195709_berrymtl_centerdet_agnostic_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.0,0.0085190026413268,0.2458363751799574,0.4455709711846318,0.06231110779448528,0.3586867467224319,0.48986125933831376,0.06850490653333831,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.03,0.0085190026413268,0.24582282497195931,0.4450373532550694,0.1003489351461918,0.3586326662053918,0.48932764140875135,0.11033569967512935,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.05,0.0085190026413268,0.24574413786057536,0.4431696905016009,0.16260401370533528,0.35832605728715616,0.48745997865528284,0.17885462555066078,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.08,0.0085190026413268,0.24540384705943588,0.4386339381003202,0.2381573229030856,0.3571305028986643,0.4821237993596585,0.2617702448210923,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.1,0.0085190026413268,0.2451004498679171,0.4356990394877268,0.2740852635112454,0.3562962008045508,0.4791889007470651,0.30144343739509905,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.12,0.0085190026413268,0.24456816195405762,0.43062966915688367,0.30418394270637017,0.3544992302160374,0.47358591248665954,0.33452695062193744,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.15,0.0085190026413268,0.24407633676366575,0.426093916755603,0.3413122462064544,0.3526827767844004,0.46851654215581645,0.3752938662107288,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.2,0.0085190026413268,0.24220972720078304,0.4170224119530416,0.388130121678669,0.3486073660806326,0.4583778014941302,0.42662031288800595,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.3,0.0085190026413268,0.2351761811906779,0.39327641408751335,0.465865992414665,0.3359250933566184,0.43196371398078975,0.5116940581542352,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),0.5,0.0085190026413268,0.20273622993424883,0.3084311632870864,0.6087414428646656,0.27877198621731336,0.33537886872998934,0.6619273301737757,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_212919_berrymtl_centerdet_highres_residual_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.0,0.0136462401224821,0.2385530240280352,0.4583778014941302,0.08603335169512745,0.3199238254962422,0.5066702241195304,0.09509740097150583,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.03,0.0136462401224821,0.2385530240280352,0.4583778014941302,0.08757263737384036,0.3199238254962422,0.5066702241195304,0.09679885819145682,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.05,0.0136462401224821,0.23854570087497376,0.458110992529349,0.09541539316476799,0.3198698579687973,0.506136606189968,0.1054181717143651,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.08,0.0136462401224821,0.23770564283961243,0.45384204909284953,0.12772188016218652,0.31932768322698013,0.5018676627534685,0.14123742303649198,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.1,0.0136462401224821,0.23741921005565803,0.45064034151547494,0.15602771362586604,0.318589863243173,0.4973319103521878,0.17219399538106236,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.12,0.0136462401224821,0.2367622446392923,0.44797225186766276,0.18265883376849434,0.3179309582683541,0.493863393810032,0.20137075718015665,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.15,0.0136462401224821,0.2353855385974434,0.4426360725720384,0.22271445831655257,0.3162820105894377,0.48639274279615796,0.244730836353873,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.2,0.0136462401224821,0.2308064402795861,0.43143009605122734,0.29056603773584905,0.311929442967927,0.47091782283884737,0.31716082659478884,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.3,0.0136462401224821,0.21437240529984752,0.40154749199573103,0.42370495495495497,0.2955902886634667,0.4295624332977588,0.45326576576576577,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),0.5,0.0136462401224821,0.09309441634142876,0.211846318036286,0.6803770351328192,0.1681098393352436,0.217982924226254,0.7000856898029134,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_194814_berrymtl_centerdet_plus_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.0,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.03,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.05,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.08,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.1,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.12,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.15,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.393516773464003,0.23660681602655126,0.3121664887940235,0.4410101771579344,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.2,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.3939622641509434,0.23660681602655126,0.3121664887940235,0.44150943396226416,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.3,0.1595724511756913,0.21708376862773693,0.27854855923159016,0.3957543593631539,0.23660681602655126,0.3121664887940235,0.44351781652767247,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_roi_attention,BerryMTL-ROI-Attention (ours),0.5,0.1595724511756913,0.21569758224451335,0.27694770544290287,0.4145367412140575,0.23515656434361265,0.3089647812166489,0.46246006389776356,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_184154_berrymtl_roi_attention_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.0,0.0166653478030243,0.2086692857376727,0.4292956243329776,0.06987449515785817,0.2941284357990065,0.4743863393810032,0.07721370564988926,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.03,0.0166653478030243,0.2086692857376727,0.4292956243329776,0.07037879450616744,0.2941284357990065,0.4743863393810032,0.07777097366809553,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.05,0.0166653478030243,0.20866295000506624,0.42902881536819637,0.07518937622743851,0.2941067088438274,0.474119530416222,0.08309174226129243,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.08,0.0166653478030243,0.20835781748024435,0.4252934898612593,0.10016967259473386,0.2936933125242555,0.46985058697972254,0.1106642367875322,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.1,0.0166653478030243,0.20745273568911743,0.4212913553895411,0.1326222072904418,0.2930047301440952,0.4645144076840982,0.1462287922056106,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.12,0.0166653478030243,0.20679912040139495,0.41595517609391675,0.16723878995923622,0.29183315677107785,0.45757737459978653,0.18397339626689552,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.15,0.0166653478030243,0.20465524504253726,0.41008537886873,0.2250036597862685,0.28963807424691923,0.4471718249733191,0.24535207143902796,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.2,0.0166653478030243,0.19727422066839023,0.39434364994663823,0.30868838763575607,0.2841573843597846,0.4282283884738527,0.33521303258145363,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.3,0.0166653478030243,0.16847066831274465,0.35032017075773747,0.4491960314745125,0.260307577660903,0.3703308431163287,0.4748546014368799,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_centerdet,BerryMTL-CenterDet (ours),0.5,0.0166653478030243,0.06853879269053116,0.16835645677694772,0.6851248642779587,0.14194065188607083,0.17422625400213448,0.7090119435396308,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_192212_berrymtl_centerdet_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.0,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.03,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.05,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.08,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.1,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.12,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.15,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.2,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34160139251523064,0.14925499465876088,0.23665955176093917,0.38598781549173194,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.3,0.2468767464160919,0.16480333262408636,0.20944503735325506,0.34279475982532753,0.14925499465876088,0.23665955176093917,0.38733624454148474,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_roi_attention_ft,BerryMTL-ROI-Attention FT (ours),0.5,0.2468767464160919,0.16103267017145742,0.20624332977588047,0.3834325396825397,0.14684803232410845,0.2307897545357524,0.4290674603174603,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_190948_berrymtl_roi_attention_ft_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.0,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.03,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.05,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.08,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.1,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.12,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.15,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.2,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.3474114441416894,0.14603487075001706,0.2291889007470651,0.39009990917347864,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.3,0.2820864915847778,0.16235275694012913,0.20410885805763074,0.34756928668786913,0.14603487075001706,0.2291889007470651,0.3902771467514766,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
berrymtl_unified,BerryMTL-ConvNeXtV2 (ours),0.5,0.2820864915847778,0.1599870296566342,0.2017075773745998,0.37894736842105264,0.14503682865608958,0.22678762006403416,0.42606516290726815,.\outputs\fresh_benchmark_514\03_detection\runs\20260704_183037_berrymtl_unified_seed42
