method,display_name,image_index,filename,image_path,tp,fp,fn,gt,pred,precision50,recall50,failure_score
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),48,20260430_112314.jpg,.\data\combined_514\images\20260430_112314.jpg,40,60,21,61,100,0.4,0.6557377049180327,81
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),49,20260430_112502.jpg,.\data\combined_514\images\20260430_112502.jpg,45,46,95,140,91,0.4945054945054945,0.32142857142857145,141
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),50,20260430_112536.jpg,.\data\combined_514\images\20260430_112536.jpg,11,28,2,13,39,0.28205128205128205,0.8461538461538461,30
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),51,20260430_113032.jpg,.\data\combined_514\images\20260430_113032.jpg,13,48,5,18,61,0.21311475409836064,0.7222222222222222,53
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),52,20260430_113107.jpg,.\data\combined_514\images\20260430_113107.jpg,30,61,7,37,91,0.32967032967032966,0.8108108108108109,68
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),53,20260430_113229.jpg,.\data\combined_514\images\20260430_113229.jpg,29,52,25,54,81,0.35802469135802467,0.5370370370370371,77
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),54,20260430_113251.jpg,.\data\combined_514\images\20260430_113251.jpg,8,39,5,13,47,0.1702127659574468,0.6153846153846154,44
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),55,20260430_113345.jpg,.\data\combined_514\images\20260430_113345.jpg,11,24,0,11,35,0.3142857142857143,1.0,24
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),56,20260430_113507.jpg,.\data\combined_514\images\20260430_113507.jpg,13,25,3,16,38,0.34210526315789475,0.8125,28
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),57,20260430_113627.jpg,.\data\combined_514\images\20260430_113627.jpg,35,17,10,45,52,0.6730769230769231,0.7777777777777778,27
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),58,20260430_113730.jpg,.\data\combined_514\images\20260430_113730.jpg,41,34,12,53,75,0.5466666666666666,0.7735849056603774,46
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),59,20260430_113818.jpg,.\data\combined_514\images\20260430_113818.jpg,20,25,13,33,45,0.4444444444444444,0.6060606060606061,38
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),60,20260430_113824.jpg,.\data\combined_514\images\20260430_113824.jpg,20,44,20,40,64,0.3125,0.5,64
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),61,20260430_113919.jpg,.\data\combined_514\images\20260430_113919.jpg,49,38,43,92,87,0.5632183908045977,0.532608695652174,81
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),62,20260430_114008.jpg,.\data\combined_514\images\20260430_114008.jpg,27,36,8,35,63,0.42857142857142855,0.7714285714285715,44
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),63,20260430_114051.jpg,.\data\combined_514\images\20260430_114051.jpg,23,44,3,26,67,0.34328358208955223,0.8846153846153846,47
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),64,20260430_114124.jpg,.\data\combined_514\images\20260430_114124.jpg,62,38,18,80,100,0.62,0.775,56
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),65,20260430_114129.jpg,.\data\combined_514\images\20260430_114129.jpg,17,32,4,21,49,0.3469387755102041,0.8095238095238095,36
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),66,20260430_114341.jpg,.\data\combined_514\images\20260430_114341.jpg,29,42,5,34,71,0.4084507042253521,0.8529411764705882,47
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),67,20260430_114516.jpg,.\data\combined_514\images\20260430_114516.jpg,25,29,4,29,54,0.46296296296296297,0.8620689655172413,33
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),68,20260430_114527.jpg,.\data\combined_514\images\20260430_114527.jpg,18,23,5,23,41,0.43902439024390244,0.782608695652174,28
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),69,20260430_114546.jpg,.\data\combined_514\images\20260430_114546.jpg,11,54,114,125,65,0.16923076923076924,0.088,168
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),70,20260430_114601.jpg,.\data\combined_514\images\20260430_114601.jpg,26,24,15,41,50,0.52,0.6341463414634146,39
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),71,20260430_114650.jpg,.\data\combined_514\images\20260430_114650.jpg,14,37,5,19,51,0.27450980392156865,0.7368421052631579,42
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),72,20260430_115015.jpg,.\data\combined_514\images\20260430_115015.jpg,11,32,1,12,43,0.2558139534883721,0.9166666666666666,33
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),73,20260430_115039.jpg,.\data\combined_514\images\20260430_115039.jpg,2,29,0,2,31,0.06451612903225806,1.0,29
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),74,20260430_115223.jpg,.\data\combined_514\images\20260430_115223.jpg,21,35,4,25,56,0.375,0.84,39
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),75,20260430_115310.jpg,.\data\combined_514\images\20260430_115310.jpg,19,41,9,28,60,0.31666666666666665,0.6785714285714286,50
fasterrcnn_resnet50_fpn_thr005,Faster R-CNN ResNet-50 FPN (thr=0.05),76,20260430_115351.jpg,.\data\combined_514\images\20260430_115351.jpg,16,46,2,18,62,0.25806451612903225,0.8888888888888888,48
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,0,00007_20260212_161655_f00000198_t000006.601s.jpg,.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,27,51,55,82,78,0.34615384615384615,0.32926829268292684,106
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,1,00019_20260212_161655_f00000327_t000010.901s.jpg,.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,39,45,49,88,84,0.4642857142857143,0.4431818181818182,94
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,2,00082_20260212_161655_f00001136_t000037.870s.jpg,.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,35,52,71,106,87,0.40229885057471265,0.330188679245283,123
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,3,00127_20260212_161655_f00001703_t000056.772s.jpg,.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,35,46,58,93,81,0.43209876543209874,0.3763440860215054,104
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,21,46,117,138,67,0.31343283582089554,0.15217391304347827,163
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,5,00223_20260212_161655_f00002878_t000095.943s.jpg,.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,36,42,74,110,78,0.46153846153846156,0.32727272727272727,116
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,6,00227_20260212_161655_f00002930_t000097.676s.jpg,.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,36,41,93,129,77,0.4675324675324675,0.27906976744186046,134
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,7,00246_20260212_161655_f00003255_t000108.511s.jpg,.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,28,52,50,78,80,0.35,0.358974358974359,102
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,8,00257_20260212_161655_f00003374_t000112.478s.jpg,.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,43,42,74,117,85,0.5058823529411764,0.36752136752136755,116
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,9,00321_20260212_164110_f00000473_t000015.769s.jpg,.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,33,42,68,101,75,0.44,0.32673267326732675,110
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,10,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,26,24,29,55,50,0.52,0.4727272727272727,53
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,11,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,44,42,106,150,86,0.5116279069767442,0.29333333333333333,148
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,12,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,41,46,137,178,87,0.47126436781609193,0.2303370786516854,183
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,13,20260430_105347.jpg,.\data\combined_514\images\20260430_105347.jpg,17,26,34,51,43,0.3953488372093023,0.3333333333333333,60
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,14,20260430_105507.jpg,.\data\combined_514\images\20260430_105507.jpg,28,11,10,38,39,0.717948717948718,0.7368421052631579,21
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,15,20260430_105529.jpg,.\data\combined_514\images\20260430_105529.jpg,17,30,6,23,47,0.3617021276595745,0.7391304347826086,36
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,16,20260430_105552.jpg,.\data\combined_514\images\20260430_105552.jpg,44,20,58,102,64,0.6875,0.43137254901960786,78
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,17,20260430_105607.jpg,.\data\combined_514\images\20260430_105607.jpg,16,14,17,33,30,0.5333333333333333,0.48484848484848486,31
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,18,20260430_105707.jpg,.\data\combined_514\images\20260430_105707.jpg,21,20,12,33,41,0.5121951219512195,0.6363636363636364,32
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,19,20260430_105805.jpg,.\data\combined_514\images\20260430_105805.jpg,15,33,3,18,48,0.3125,0.8333333333333334,36
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,20,20260430_105937.jpg,.\data\combined_514\images\20260430_105937.jpg,40,9,13,53,49,0.8163265306122449,0.7547169811320755,22
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,21,20260430_110121.jpg,.\data\combined_514\images\20260430_110121.jpg,19,24,10,29,43,0.4418604651162791,0.6551724137931034,34
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,22,20260430_110309.jpg,.\data\combined_514\images\20260430_110309.jpg,26,13,12,38,39,0.6666666666666666,0.6842105263157895,25
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,23,20260430_110337.jpg,.\data\combined_514\images\20260430_110337.jpg,14,9,8,22,23,0.6086956521739131,0.6363636363636364,17
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,24,20260430_110428.jpg,.\data\combined_514\images\20260430_110428.jpg,12,16,10,22,28,0.42857142857142855,0.5454545454545454,26
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,25,20260430_110502.jpg,.\data\combined_514\images\20260430_110502.jpg,13,16,3,16,29,0.4482758620689655,0.8125,19
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,26,20260430_110635.jpg,.\data\combined_514\images\20260430_110635.jpg,19,32,11,30,51,0.37254901960784315,0.6333333333333333,43
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,27,20260430_110647.jpg,.\data\combined_514\images\20260430_110647.jpg,43,9,17,60,52,0.8269230769230769,0.7166666666666667,26
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,28,20260430_110740.jpg,.\data\combined_514\images\20260430_110740.jpg,21,14,9,30,35,0.6,0.7,23
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,29,20260430_110757.jpg,.\data\combined_514\images\20260430_110757.jpg,14,14,7,21,28,0.5,0.6666666666666666,21
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,30,20260430_110820.jpg,.\data\combined_514\images\20260430_110820.jpg,2,20,2,4,22,0.09090909090909091,0.5,22
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,31,20260430_111052.jpg,.\data\combined_514\images\20260430_111052.jpg,9,16,2,11,25,0.36,0.8181818181818182,18
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,32,20260430_111109.jpg,.\data\combined_514\images\20260430_111109.jpg,28,17,7,35,45,0.6222222222222222,0.8,24
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,33,20260430_111122.jpg,.\data\combined_514\images\20260430_111122.jpg,28,24,6,34,52,0.5384615384615384,0.8235294117647058,30
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,34,20260430_111129.jpg,.\data\combined_514\images\20260430_111129.jpg,33,16,23,56,49,0.673469387755102,0.5892857142857143,39
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,35,20260430_111135.jpg,.\data\combined_514\images\20260430_111135.jpg,31,20,18,49,51,0.6078431372549019,0.6326530612244898,38
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,36,20260430_111203.jpg,.\data\combined_514\images\20260430_111203.jpg,9,18,1,10,27,0.3333333333333333,0.9,19
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,37,20260430_111251.jpg,.\data\combined_514\images\20260430_111251.jpg,16,29,8,24,45,0.35555555555555557,0.6666666666666666,37
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,38,20260430_111306.jpg,.\data\combined_514\images\20260430_111306.jpg,34,21,19,53,55,0.6181818181818182,0.6415094339622641,40
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,39,20260430_111434.jpg,.\data\combined_514\images\20260430_111434.jpg,30,19,28,58,49,0.6122448979591837,0.5172413793103449,47
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,40,20260430_111507.jpg,.\data\combined_514\images\20260430_111507.jpg,34,17,11,45,51,0.6666666666666666,0.7555555555555555,28
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,41,20260430_111630.jpg,.\data\combined_514\images\20260430_111630.jpg,21,16,39,60,37,0.5675675675675675,0.35,55
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,42,20260430_111919.jpg,.\data\combined_514\images\20260430_111919.jpg,3,26,0,3,29,0.10344827586206896,1.0,26
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,43,20260430_111941.jpg,.\data\combined_514\images\20260430_111941.jpg,4,16,1,5,20,0.2,0.8,17
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,44,20260430_111952.jpg,.\data\combined_514\images\20260430_111952.jpg,10,21,16,26,31,0.3225806451612903,0.38461538461538464,37
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,45,20260430_112049.jpg,.\data\combined_514\images\20260430_112049.jpg,18,22,6,24,40,0.45,0.75,28
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,46,20260430_112103.jpg,.\data\combined_514\images\20260430_112103.jpg,17,19,6,23,36,0.4722222222222222,0.7391304347826086,25
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,47,20260430_112241.jpg,.\data\combined_514\images\20260430_112241.jpg,11,8,29,40,19,0.5789473684210527,0.275,37
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,48,20260430_112314.jpg,.\data\combined_514\images\20260430_112314.jpg,39,25,22,61,64,0.609375,0.639344262295082,47
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,49,20260430_112502.jpg,.\data\combined_514\images\20260430_112502.jpg,29,11,111,140,40,0.725,0.20714285714285716,122
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,50,20260430_112536.jpg,.\data\combined_514\images\20260430_112536.jpg,9,20,4,13,29,0.3103448275862069,0.6923076923076923,24
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,51,20260430_113032.jpg,.\data\combined_514\images\20260430_113032.jpg,12,20,6,18,32,0.375,0.6666666666666666,26
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,52,20260430_113107.jpg,.\data\combined_514\images\20260430_113107.jpg,24,25,13,37,49,0.4897959183673469,0.6486486486486487,38
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,53,20260430_113229.jpg,.\data\combined_514\images\20260430_113229.jpg,24,29,30,54,53,0.4528301886792453,0.4444444444444444,59
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,54,20260430_113251.jpg,.\data\combined_514\images\20260430_113251.jpg,6,18,7,13,24,0.25,0.46153846153846156,25
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,55,20260430_113345.jpg,.\data\combined_514\images\20260430_113345.jpg,8,19,3,11,27,0.2962962962962963,0.7272727272727273,22
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,56,20260430_113507.jpg,.\data\combined_514\images\20260430_113507.jpg,10,15,6,16,25,0.4,0.625,21
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,57,20260430_113627.jpg,.\data\combined_514\images\20260430_113627.jpg,28,10,17,45,38,0.7368421052631579,0.6222222222222222,27
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,58,20260430_113730.jpg,.\data\combined_514\images\20260430_113730.jpg,30,10,23,53,40,0.75,0.5660377358490566,33
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,59,20260430_113818.jpg,.\data\combined_514\images\20260430_113818.jpg,21,20,12,33,41,0.5121951219512195,0.6363636363636364,32
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,60,20260430_113824.jpg,.\data\combined_514\images\20260430_113824.jpg,16,27,24,40,43,0.37209302325581395,0.4,51
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,61,20260430_113919.jpg,.\data\combined_514\images\20260430_113919.jpg,37,8,55,92,45,0.8222222222222222,0.40217391304347827,63
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,62,20260430_114008.jpg,.\data\combined_514\images\20260430_114008.jpg,20,20,15,35,40,0.5,0.5714285714285714,35
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,63,20260430_114051.jpg,.\data\combined_514\images\20260430_114051.jpg,22,12,4,26,34,0.6470588235294118,0.8461538461538461,16
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,64,20260430_114124.jpg,.\data\combined_514\images\20260430_114124.jpg,56,11,24,80,67,0.835820895522388,0.7,35
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,65,20260430_114129.jpg,.\data\combined_514\images\20260430_114129.jpg,14,26,7,21,40,0.35,0.6666666666666666,33
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,66,20260430_114341.jpg,.\data\combined_514\images\20260430_114341.jpg,21,19,13,34,40,0.525,0.6176470588235294,32
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,67,20260430_114516.jpg,.\data\combined_514\images\20260430_114516.jpg,20,11,9,29,31,0.6451612903225806,0.6896551724137931,20
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,68,20260430_114527.jpg,.\data\combined_514\images\20260430_114527.jpg,14,17,9,23,31,0.45161290322580644,0.6086956521739131,26
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,69,20260430_114546.jpg,.\data\combined_514\images\20260430_114546.jpg,7,28,118,125,35,0.2,0.056,146
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,70,20260430_114601.jpg,.\data\combined_514\images\20260430_114601.jpg,19,16,22,41,35,0.5428571428571428,0.4634146341463415,38
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,71,20260430_114650.jpg,.\data\combined_514\images\20260430_114650.jpg,9,25,10,19,34,0.2647058823529412,0.47368421052631576,35
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,72,20260430_115015.jpg,.\data\combined_514\images\20260430_115015.jpg,9,9,3,12,18,0.5,0.75,12
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,73,20260430_115039.jpg,.\data\combined_514\images\20260430_115039.jpg,2,20,0,2,22,0.09090909090909091,1.0,20
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,74,20260430_115223.jpg,.\data\combined_514\images\20260430_115223.jpg,17,16,8,25,33,0.5151515151515151,0.68,24
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,75,20260430_115310.jpg,.\data\combined_514\images\20260430_115310.jpg,20,23,8,28,43,0.46511627906976744,0.7142857142857143,31
fasterrcnn_resnet50_fpn_v2,Faster R-CNN ResNet-50 FPN v2,76,20260430_115351.jpg,.\data\combined_514\images\20260430_115351.jpg,15,17,3,18,32,0.46875,0.8333333333333334,20
fasterrcnn_mobilenet_v3_large_fpn,Faster R-CNN MobileNetV3 FPN,0,00007_20260212_161655_f00000198_t000006.601s.jpg,.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,21,74,61,82,95,0.22105263157894736,0.25609756097560976,135
fasterrcnn_mobilenet_v3_large_fpn,Faster R-CNN MobileNetV3 FPN,1,00019_20260212_161655_f00000327_t000010.901s.jpg,.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,27,73,61,88,100,0.27,0.3068181818181818,134
fasterrcnn_mobilenet_v3_large_fpn,Faster R-CNN MobileNetV3 FPN,2,00082_20260212_161655_f00001136_t000037.870s.jpg,.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,16,76,90,106,92,0.17391304347826086,0.1509433962264151,166
fasterrcnn_mobilenet_v3_large_fpn,Faster R-CNN MobileNetV3 FPN,3,00127_20260212_161655_f00001703_t000056.772s.jpg,.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,24,76,69,93,100,0.24,0.25806451612903225,145
fasterrcnn_mobilenet_v3_large_fpn,Faster R-CNN MobileNetV3 FPN,4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,18,82,120,138,100,0.18,0.13043478260869565,202
